011220;2;United Shore Financial Services LLC;2013;;;;2013-08-26;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011221;2;United States Anti-Doping Agency;2017;2016-10-06;2016-10-06;;2017-02-24;;;;;;;;;;;;;;;;1;;;;;;;;;
011222;2;United States Automobile Association;2018;;;;2018-05-09;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011223;2;United States Cellular Corp;2017;2017-04-05;;;2017-06-26, 2017-06-27;1852;1;;;;unauthorized access;;;;;1;;;2;;;;;;;;;;;
011224;2;United States Cellular Corp;2017;;;;2017-10-24;;1;;;1;;;;;;;;;;1;;;;;;;;;;
011225;2;United States Fire Insurance Co;2014;2014-04-09;;;2014-08-21;;;;;;;;;;;1;;;;;;;;;;;;;;
011226;2;United States Fire Insurance Co;2016;2016-05-16;2016-05-16;;2016-07-21;;;;;;;;;;;;;;;;1;;;;;;;;;
011227;3, 2;United States Fund for UNICEF;2014;2013-11-04;;2013-12-02;2014-01-06;1043;;;;;HACKERS/ UNAUTHORIZED;;;;;1;;;;;;;;;1;;;;;
011228;1, 2;United States Golf Association;2010;;;2010-01-22;2010-02-17, 2010-02-22;;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP, Paper;;;;;;;;;1;;;;;1;;;;;
011229;2;United States Liability Insurance Company;2018;2018-09-28;2018-09-28;;2018-10-11, 2018-10-27;;;1;;1;Electronic;;;;;;;;;1;1;;;;;;;;;
011230;3;United States Marine Corps Forces Reserve;2018;;;;2018-03-02;;;;;;Data Breach;;;;;;;;;;;;1;;;;;;;
011231;2;United States Olympic Committee;2016;;;;2016-11-21, 2016-11-22, 2016-11-25;111;1;;;1;Electronic;;;;;1;;;1;1;;;;;;;;;;
011232;3;United States Postal Service;2014;;;;2014-11-10;;;;;1;;;;;;;;;;;;;;;;;;;;1
011233;2;United Transportation Union Insurance Association;2008;;;;2008-06-09;;1;;;;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/united-transportation-20080609.pdf;;;;;;;;1;;1;;;;;;;;
011234;2;United Trust Co;2018;2017-12-06;2018-02-25;;2018-11-07;;;;;;;;;;;;;;;;1;;;;;;;;;
011235;2, 1;UnitedHealth Group Inc;2007;;;2007-06-26;2007-06-25, 2007-06-26;127;;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;https://www.doj.nh.gov/consumer/security-breaches/documents/united-healthcare-20070625.pdf;;;;;;;;;;1;;;1;;;;;
011236;2;UnitedHealth Group Inc;2009;;;;2009-01-12;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011237;2;UnitedHealth Group Inc;2010;;;2010-04-01;2010-05-25;;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011238;1;UnitedHealth Group Inc;2011;;;2011-08-12;2011-10-14;;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;;;;;;;;;;;;;;1;;;;;
011239;2;UnitedHealth Group Inc;2012;;;2012-02-06;2012-02-27;;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011240;1, 2;UnitedHealth Group Inc;2012;2011-06-28;2011-12-12;2012-01-30;2012-03-30, 2012-04-01;;1;;;1;DATA THEFT BY EMPLOYEE OR CONTRACTOR, Electronic;https://www.oag.ca.gov/system/files/Template%20Member%20Letter.pdf;1;;;;;;;1;;;;;1;;;;;
011241;2, 1;UnitedHealth Group Inc;2012;;;2012-08-28;2012-09-26, 2012-10-22;32;1;;;1;Paper, DATA THEFT BY EMPLOYEE OR CONTRACTOR;;;;;;;;;1;;;;;1;;;;;
011242;1, 2;UnitedHealth Group Inc;2013;;;2012-12-03, 2013-01-15, 2012-12-28;2013-01-28, 2013-02-06, 2013-02-13, 2013-02-19;8999, 1, 69;1;;;1;STOLEN LAPTOPS, COMPUTERS & EQUIP, DATA THEFT BY EMPLOYEE OR CONTRACTOR, Paper;;;;;;;;;1;;;;;3;;;;;
011243;2, 1;UnitedHealth Group Inc;2016;;;2016-02-08, 2016-01-12;2016-04-07, 2016-04-08;1, 67;1;;;1;RELEASE/ DISPLAY OF INFO, Electronic, DATA THEFT BY EMPLOYEE OR CONTRACTOR;;;;;;;;;1;;;;;2;;;;;
011244;2;UnitedHealth Group Inc;2018;;;2018-02-19;2018-03-26;3327;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011245;1;UnitedHealth Group Inc;2018;;;;2018-05-22;;1;;;;info inadvertently accessible;;;;;;;;2;;;;;;;;;;;
011246;2;Unity Health Insurance;2014;2014-12-12;;;2014-01-31;;;;;;;;;;;;;;;;;;;;;;;;;1
011247;2;Unity Point Health;2018;;;;2018-07-30;;;;;;;https://www.iowaattorneygeneral.gov/media/cms/073018_Unity_Point_Health_87A0A0D52C8A3.pdf;;;;;1;;;;;;;;;;;;;
011248;2;Unity Recovery Group Inc;2015;;;;2015-05-26, 2015-05-27;;1;;;1;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/unity-recovery-group-20150526.pdf;;;;;;;;1;;1;;;;;;;;
011249;3;UnityPoint Health;2018;2017-11-01;2018-02-07;;2018-04-16;;1;;;;;;;;;;;;;;;;;;;;;;;1
011250;2, 3;UnityPoint Health;2018;2018-03-14;2018-04-03;2018-05-31;2018-07-30;1421107;1;1;1;1;Electronic, PHISHING;https://www.oag.ca.gov/system/files/UnityPoint%20-%20Notice%20Letter%20Sample%20%287552880x7AB84%29_0.pdf, https://www.doj.nh.gov/consumer/security-breaches/documents/unitypoint-20180730.pdf;1;;;;;;;1;1;1;;;1;;;;;1
011251;1, 2;Univers Workplace Solutions;2012;;;2012-01-23;2012-02-29, 2012-03-01;;1;;;1;STOLEN LAPTOPS, COMPUTERS & EQUIP, Electronic;;;;;;;;;1;;;;;1;;;;;
011252;2;Universal American;2009;;;2009-11-16;2009-11-20;;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011253;2;Universal Bearings LLC;2018;2018-06-02;;;2018-11-29;97;;;;;;;;;;1;;;;;;;;;;;;;;
011254;2;Universal Business Team LLC;2017;2016-08-01;;;2017-06-15;679;;;1;;Electronic;;;;;1;;;;1;;;;;;;;;;
011255;2;Universal Care;2017;2016-12-22;;;2017-03-03;;;;;;;https://www.oag.ca.gov/system/files/Notice%20to%20Members_BND_0.pdf;1;;;;;;;;;;;;;;;;;
011256;3, 2;Universal Nutrition;2017;;;2017-09-28;2017-10-11, 2017-10-23;1600;;;1;;malware, HACKERS/ UNAUTHORIZED, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/universal-nutrition-20171011.pdf;;;;;;1;2;1;;1;;;1;;;;;
011257;2, 3;Universal Service Administrative Co;2016;2016-03-24;;;2016-03-31, 2016-04-04;;1;;;;phishing;;;;;;;1;1;;;;;;;;;;;
011258;1, 2;Universal Technical Institute;2011;;;2010-11-18;2011-01-13, 2011-01-14;98;1;;;1;STOLEN LAPTOPS, COMPUTERS & EQUIP, Electronic;;;;;;;;;1;;;;;1;;;;;
011259;3;University Book Exchange;2011;;;2011-02-07;2011-02-10;;;;;;HACKERS/ UNAUTHORIZED;;;;;;;;;;;;;;1;;;;;
011260;2, 3;University Gastroenterology Inc;2016;2016-01-15;;2016-07-11;2016-08-16, 2016-09-08;15478;1;;;;unauthorized access, HACKERS/ UNAUTHORIZED;https://www.doj.nh.gov/consumer/security-breaches/documents/university-gastroenterology-20160908.pdf;;;;1;;1;1;;;1;;;1;;;;;
011261;2;University Health Care System;2010;2008-04-01;;2010-05-07;2010-06-23, 2010-06-24;;1;;;1;Electronic;;;;;;;;;1;;;;;;;1;;;
011262;1;University Hospital;2010;;;2010-05-07;2010-06-21, 2010-07-13;14000;;;;;LOST IN TRANSIT;;;;;;;;;;;;;;2;;;;;
011263;2;University of Alaska;2019;;;;2019-06-05;7445;1;0;;;;https://ago.vermont.gov/blog/2019/06/05/university-of-alaska-notice-of-data-breach-to-consumers/;;;;;;1;;;;;;;;;;1;;
011264;2;University of California - Berkeley;2014;2014-09-16;;;2014-12-12;;;;;;;https://www.oag.ca.gov/system/files/UCB%2012-12-14%20Breach%20Notice_0.pdf;1;;;;;;;;;;;;;;;;;
011265;2;University of California - Berkeley;2015;2014-12-21;2015-02-19;;2015-04-30;;;;;;;https://www.oag.ca.gov/system/files/UCB%2004-30-15%20Breach%20Notice%20Sample_0.pdf;1;;;;;;;;;;;;;;;;;
011266;2;University of California - Berkeley;2016;2015-12-28;;;2016-02-26;;;;;;;https://www.oag.ca.gov/system/files/UCB-2016-02-26-CA-SampleNotice-SSN-Bank-AG_0.pdf;1;;;;;;;;;;;;;;;;;
011267;2;University of California - Davis Health;2017;2017-05-17;;;2017-07-06;;;;;;;https://www.oag.ca.gov/system/files/BREACH_NOTIFICATION_SAMPLE_LETTER_AG_0.pdf;1;;;;;;;;;;;;;;;;;
011268;2;University of California - Davis Medical Center;2014;2013-12-13;;;2014-02-03;;;;;;;https://www.oag.ca.gov/system/files/Patient%20Notification%20Letter%2014-008e_0.pdf;1;;;;;;;;;;;;;;;;;
011269;2;University of California - Davis Medical Center;2014;2014-09-25;;;2014-10-13;;;;;;;https://www.oag.ca.gov/system/files/Patient%20Template%2014-503c_0.pdf;1;;;;;;;;;;;;;;;;;
011270;2;University of California - Irvine;2014;;;;2014-05-14;;;;;;;https://www.oag.ca.gov/system/files/UCIrvine%20Notice%20Letter%20Sample_0.pdf;1;;;;;;;;;;;;;;;;;
011271;2;University of California - Riverside;2015;2015-03-13;;;2015-04-10;;;;;;;https://www.oag.ca.gov/system/files/UCR%20Graduate%20Division%20Computer%20Theft%20Notification%20Draft%20Memo%20March%202015%20FINAL_0.pdf;1;;;;;;;;;;;;;;;;;
011272;2;University of California - San Francisco;2013;2013-09-25;;;2013-11-21;;;;;;;https://www.oag.ca.gov/system/files/Notification%20letter%20No%20SSN%20112113_0.pdf-- https://www.oag.ca.gov/system/files/Notification%20letter%20SSN%20112113_0.pdf;1;;;;;;;;;;;;;;;;;
011273;2;University of California - Santa Barbara;2014;2013-11-01;;;2014-08-07;;;;;;;https://www.oag.ca.gov/system/files/UCSB%20Notice_0.pdf;1;;;;;;;;;;;;;;;;;
011274;2;University of California - Santa Cruz;2017;2017-01-13;;;2017-03-02, 2017-03-10;;1;;;1;Electronic;https://www.oag.ca.gov/system/files/UCSC_Notification_Letter_2017-01_0.pdf;1;;;;;;;1;;;;;;;;;;
011275;2;University of California - Santa Cruz;2017;;;;2017-12-08;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011276;2;University of California - Washington Center;2014;2014-06-07;;;2014-06-20;;;;;;;https://www.oag.ca.gov/system/files/UC%20Washington%20DC%206_20_14%20_1.pdf;1;;;;;;;;;;;;;;;;;
011277;2;University of California at Los Angeles;2015;2015-07-03;;;2015-09-01;;;;;;;https://www.oag.ca.gov/system/files/Final%20IDExperts%20letter_0.pdf;1;;;;;;;;;;;;;;;;;
011278;2;University of California Irvine Medical Center;2015;2011-06-22;2015-03-06;;2015-06-17;;;;;;;https://www.oag.ca.gov/system/files/Sample%20Notification%20Letter%20CA%20Notice%2006172015_0.pdf;1;;;;;;;;;;;;;;;;;
011279;2;University of California Los Angeles;2017;;;;2017-07-31;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/ucla-20170731.pdf;;;;;;;;;;1;;;;;;;;
011280;2;University of California San Francisco Medical Center;2013;2013-09-09;;;2013-10-02;;;;;;;https://www.oag.ca.gov/system/files/Patient%20Notification%20Letter%20Sample_0.pdf;1;;;;;;;;;;;;;;;;;
011281;2;University of California San Francisco Medical Center;2014;2014-01-11;;;2014-03-12;;;;;;;https://www.oag.ca.gov/system/files/Sample%20Notification%20Letter%20no%20SSN_0.pdf-- https://www.oag.ca.gov/system/files/Sample%20Notification%20Letter%20with%20SSN_0.pdf;1;;;;;;;;;;;;;;;;;
011282;2, 3;University of Central Florida;2016;2015-12-30, 2016-01-15;2016-01-06, 2016-01-15;2016-01-15;2016-02-04, 2016-02-05, 2016-02-09;62998;1;;;1;HACKERS/ UNAUTHORIZED, Electronic, unauthorized access to database;https://www.oag.ca.gov/system/files/Student%20Adult%20CA%20Notice_0.pdf-- https://www.oag.ca.gov/system/files/Employee%20Adult%20CA_0.pdf, https://www.doj.nh.gov/consumer/security-breaches/documents/university-central-florida-20160205.pdf;1;;;1;;1;1;1;1;1;;;1;;;;;
011283;2;University of Chicago;2012;;;;2012-10-16;;1;;;1;Both;;;;;;;;;1;;;;;;;;;;
011284;2, 3;University of Chicago;2015;2014-12-25;;2015-01-22;2015-02-26;;1;;;;external cyber attack;https://www.doj.nh.gov/consumer/security-breaches/documents/university-medical-center-20150226.pdf;;;;;;1;2;;;1;;;;;;;;
011285;2;University of Chicago;2015;;;;2015-04-29, 2015-05-04;;1;;;1;file sharing protocol could have allowed access to certain personal information, Electronic;;;;;;;;1;1;;;;;;;;;;
011286;2, 3;University of Chicago Medical Center;2015;2014-12-25;;2015-01-22;2015-02-25, 2015-02-27, 2015-03-03;2040;1;;;1;HACKERS/ UNAUTHORIZED ACCESS, Electronic;;;;;1;;;;1;;;;;1;;;;;
011287;2;University of Chicago Physicians Group;2013;;;;2013-09-03;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011288;2;University of Connecticut;2012;;;;2012-05-08, 2012-05-15;;1;;;1;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/university-connecticut-20120508.pdf;;;;;;;;1;;1;;;;;;;;
011289;2, 1;University of Connecticut;2015;;;2015-04-24;2015-08-06, 2015-08-14;106;1;;;1;RELEASE/ DISPLAY OF INFO, Electronic, info inadvertently publicly available online;;;;;;;;1;1;;;;;1;;;;;
011290;2, 3;University of Connecticut;2016;2013-09-01, 2016-09-24;2015-04-01;2016-03-09;2016-06-14, 2016-06-20;34382;1;;;1;HACKERS/ UNAUTHORIZED, Electronic;https://www.oag.ca.gov/system/files/Sample%20Notif%20Ltr%201_0.pdf, https://www.doj.nh.gov/consumer/security-breaches/documents/university-connecticut-20160614.pdf;1;;;;;;;1;1;1;;;1;;;;;
011291;2;University of Connecticut Cooperative Corp;2011;;;;2011-01-31, 2011-02-03;;;;1;1;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/university-connecticut-cooperative-20110131.pdf;;;;;;;;1;;1;;;;;;;;
011292;2, 3;University of Idaho;2017;2017-01-24;2017-01-24;;2017-03-06;;1;;;1;Electronic, phishing;https://www.doj.nh.gov/consumer/security-breaches/documents/university-idaho-20170306.pdf;;;;;;1;1;1;1;1;;;;;;;;
011293;2;University of Indianapolis;2015;2015-03-23;;;2015-04-16;5;;;;;;;;;;1;;;;;;;;;;;;;;
011294;2;University of Iowa Community Credit Union;2017;;;;2017-04-12;;;;;;;https://www.iowaattorneygeneral.gov/media/cms/University_of_Iowa_Community_Credit_6162079588BE7.pdf;;;;;1;;;;;;;;;;;;;
011295;2;University of Kentucky - Health Care;2014;2014-02-04;;;2014-03-31;;;;;;;;;;;1;;;;;;;;;;;;;;
011296;2;University of Louisville;2017;;;;2017-04-20;;1;;;;unauthorized access;;;;;;;;1;;;;;;;;;;;
011297;2;University of Maine;2014;;;;2014-02-06;;;;;;;;;;;;;1;;;;;;;;;;;;
011298;2;University of Maine;2015;2015-02-10;;;2015-02-19;;1;;;;;;;;;;;1;;;;;;;;;;;;
011299;2;University of Maine;2016;;;2016-12-21;2016-12-27;;1;;;;;;;;;;;1;;;;;;;;;;;;
011300;2;University of Maine;2018;;;2018-10-23;2018-10-27;;1;;;;;;;;;;;1;;;;;;;;;;;;
011301;2;University of Maine System;2017;;;2017-08-11;2017-08-17;;1;;;;;;;;;;;1;;;;;;;;;;;;
011302;2;University of Mary;2019;2019-01-09;;;2019-03-12;146;1;0;;;;;;;;1;;1;;;;;;;;;;;;
011303;1, 2;University of Mary Washington;2016;2016-01-05;2016-01-05;2016-01-05;2016-02-04, 2016-02-05;4315, 4135;1;;;1;stolen laptop, STOLEN LAPTOPS, COMPUTERS & EQUIP, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/university-mary-washington-20160204.pdf;;;;1;;;1;1;1;1;;;1;;;;;
011304;1;University of Maryland University College;2018;;;;2018-09-18;;1;;;;software error;;;;;;;;1;;;;;;;;;;;
011305;2;University of Mass Medical School;2015;;;;2015-09-09;;1;;;;Both;;;;;;;;;1;;;;;;;;;;
011306;2;University of Massachusetts;2015;;;;2015-09-15;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011307;2;University of Massachusetts;2017;;;;2017-04-24;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011308;2;University of Massachusetts - Amherst;2009;;;;2009-08-03;;1;;1;;Electronic;;;;;;;;;1;;;;;;;;;;
011309;2;University of Massachusetts - Amherst;2010;;;;2010-05-24, 2010-05-28;;1;;;;Electronic;;;;;;;;;2;;;;;;;;;;
011310;2;University of Massachusetts - Amherst;2010;;;;2010-09-20, 2010-10-05;;1;;;;Paper, Electronic;;;;;;;;;2;;;;;;;;;;
011311;2;University of Massachusetts - Amherst;2011;;;;2011-01-10;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
011312;2;University of Massachusetts - Amherst;2012;;;;2012-03-26;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
011313;2;University of Massachusetts - Amherst;2013;;;;2013-02-19;;1;1;1;;Electronic;;;;;;;;;1;;;;;;;;;;
011314;2;University of Massachusetts - Amherst;2013;;;;2013-06-10;;1;;1;;Electronic;;;;;;;;;1;;;;;;;;;;
011315;2;University of Massachusetts - Amherst;2013;;;;2013-09-23;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
011316;2;University of Massachusetts - Amherst;2016;;;;2016-05-20;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011317;2;University of Massachusetts - Dartmouth;2009;;;;2009-01-05;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011318;2;University of Massachusetts - Lowell;2016;;;;2016-02-22;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011319;2;University of Massachusetts Amherst Police Deprtment;2016;;;;2016-01-20;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011320;2;University of Massachusetts Medical School;2011;;;;2011-01-31;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
011321;2;University of Massachusetts Medical School;2015;;;;2015-03-02;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011322;2;University of Massachusetts Medical School;2017;;;;2017-02-02;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
011323;2;University of Medicine & Dentistry of New Jersey;2012;;;;2012-03-12;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011324;2;University of Montana;2016;2016-09-12;2016-09-12;;2016-10-06;;;;;;;;;;;;;;;;1;;;;;;;;;
011325;2;University of Nebraska;2019;2019-01-19;;;2019-03-27;64;;;;;;;;;;1;;;;;;;;;;;;;;
011326;2;University of New Hampshire;2007;;;;2007-08-17;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-nh-20070817.pdf;;;;;;;;;;1;;;;;;;;
011327;2;University of New Hampshire;2011;;;;2011-11-30;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-nh-20111130.pdf;;;;;;;;;;1;;;;;;;;
011328;2;University of New Hampshire;2014;;;2014-01-16;2014-02-11;992;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011329;2;University of New Hampshire;2015;;;;2015-04-10;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-nh-20150410.pdf;;;;;;;;;;1;;;;;;;;
011330;2;University of New Hampshire;2015;;;;2015-08-18;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-nh-information-security-20150817.pdf;;;;;;;;;;1;;;;;;;;
011331;2;University of New Hampshire;2017;;;;2017-08-14;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-nh-20170814.pdf;;;;;;;;;;1;;;;;;;;
011332;2;University of New Mexico Foundation;2017;2017-02-16;2017-05-15;;2017-05-15;23000;1;;;;unauthorized access;https://www.oag.ca.gov/system/files/UNMF%20Incident%20Notices_0.pdf, https://www.doj.nh.gov/consumer/security-breaches/documents/university-new-mexico-20170515.pdf;1;;;1;;1;1;;1;1;;;;;;;;
011333;2;University of North Carolina at Chapel Hill;2013;;;2013-01-15;2013-02-13;55;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011334;2;University of North Carolina at Charlotte;2012;;;2012-02-15;2012-05-09, 2012-05-10, 2012-05-11;;1;;;;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/university-north-carolina-20120509.pdf, https://www.oag.ca.gov/system/files/UNCC__Consumer_Notice_0.pdf;1;;;;;;;1;;1;;;;;1;;;
011335;3;University of North Carolina at Greensboro;2008;;;2008-12-11;2008-12-16;;;;;;HACKERS/ UNAUTHORIZED;;;;;;;;;;;;;;1;;;;;
011336;1;University of North Carolina at Greensboro;2012;;;2012-08-15;2012-08-22;5;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;;;;;;;;;;;;;;1;;;;;
011337;3;University of North Carolina Greensboro Speech and Hearing Center;2010;;;2010-06-10;2010-08-09;;;;;;HACKERS/ UNAUTHORIZED ACCESS;;;;;;;;;;;;;;1;;;;;
011338;2;University of South Carolina Upstate;2016;2016-03-23;2016-11-09;;2016-12-19;;1;;;;unauthorized access to email;;;;;;;1;1;;;;;;;;;;;
011339;2;University of Southern California;2012;;;;2012-06-29;;;;;;;https://www.oag.ca.gov/system/files/USC%20NOTICE%20FINAL%2006.28.12_2.pdf;1;;;;;;;;;;;;;;;;;
011340;2;University of Southern California;2016;;;;2016-07-11;;;;;;;https://www.oag.ca.gov/system/files/notification%20letter%20%5BFINAL%5D_0.pdf;1;;;;;;;;;;;;;;;;;
011341;2;University of Southern Californiaonbehalfof KUSC;2016;2016-04-24;;;2016-07-12;750;;;;;;;;;;1;;;;;;;;;;;;;;
011342;2;University of the Southwest;2016;;;;2016-04-22;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-southwest-20160422.pdf;;;;;;;;;;1;;;;;;;;
011343;2, 1;University of Toledo;2018;2018-01-16;2018-01-16;2018-03-30, 2018-01-16;2018-04-30, 2018-05-16, 2018-05-18, 2018-05-21, 2018-05-22;6,094, 6094;1;;;1;info inadvertently sent to vendor, Electronic, RELEASE/ DISPLAY OF INFO;;;;;1;;;1;1;1;;;1;1;;1;;;
011344;2;University of Vermont;2019;;;;2019-03-28, 2019-04-01;;;;;;;https://ago.vermont.gov/blog/2019/03/28/university-of-vermont-notice-of-data-breach-to-consumers/, https://www.doj.nh.gov/consumer/security-breaches/documents/university-of-vermont-20190401.pdf;;;;;;;;;;1;;;;;;1;;
011345;2;University of Vermont Health Network - Elizabethtown Community Hospital;2018, 2019;2018-10-09;;;2018-12-17, 2019-01-11;32,000, 32000;1;1;;;;;;;;1;;1;;;;;;;;;;;;
011346;2;University of Virginia;2013;;;2013-07-11;2013-07-19;18700;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011347;3, 2;University of Virginia;2016;;;2015-11-24;2016-01-22;1457;;;;;HACKERS/ UNAUTHORIZED;;;;;1;;;;;;;;;1;;;;;
011348;2;University of Virginia Medical Center and Continuum Home Infusion;2012;;;2012-10-05;2012-11-30;1846;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
011349;2;University of Washington Medical Center;2018;;;;2018-02-22;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-wisconsin-alumni-20180222.pdf;;;;;;;;;;1;;;;;;;;
011350;2, 1;University of Wisconsin-Superior Alumni Association;2018;2018-02-05, 2018-02-01;2018-02-05;2018-02-05;2018-02-22, 2018-02-26, 2018-03-02;;1;;;;system error;;;;;;;;1;;1;;;1;;;1;;;
011351;2;University of Wisconsin-Superior Foundation;2018;2018-02-01;;;2018-02-22;3,734;;;;;;;;;;1;;;;;;;;;;;;;;
011352;2;Universtiy of Toledo;2018;;;;2018-05-16;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/university-toledo-20180516.pdf;;;;;;;;;;1;;;;;;;;
011353;2;Unixiz Inc;2016;;;;2016-11-06;;;;;;;https://www.oag.ca.gov/system/files/Notice%20of%20i-dressup_data_breach_C_1.pdf;1;;;;;;;;;;;;;;;;;
011354;2;Uno Alla Volta LLC Inc;2018;2018-04-18;;;2018-05-22, 2018-05-29, 2018-05-30;1,121;;;1;;Electronic;https://ago.vermont.gov/blog/2018/05/22/uno-alla-volta-llc-security-breach-notification-to-consumers/, https://www.doj.nh.gov/consumer/security-breaches/documents/uno-alla-volta-20180522.pdf;;;;1;;;;1;;1;;;;;;1;;
011355;2, 3;UNOX;2018;;;2018-03-28;2018-04-26;43;1;1;;1;Electronic, HACKERS/ UNAUTHORIZED;;;;;;;;;1;;;;;1;;;;;
011356;2;Unum Group;2012;;;;2012-09-07;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011357;1, 2;Unum Group;2014;;;2013-12-26;2014-01-10;246;;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;;;;;1;;;;;;;;;1;;;;;
011358;2;Unum Group;2015;;;;2015-10-09;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011359;2;Unum Group;2016;;;;2016-10-13;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011360;2;Unum Group;2017;;;;2017-09-11;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
011361;2;Unum Group;2018;;;;2018-10-11;;;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
011362;2;Unum Group;2019;2018-06-01;;;2019-01-18;2927;;;;;;;;;;1;;;;;;;;;;;;;;
011363;2, 1;Update Legal Inc;2013, 2014;2013-09-09;;2013-09-09;2013-12-18, 2014-01-13, 2014-01-14;2913;1;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;https://www.oag.ca.gov/system/files/CA%20Exhibit%20A_0.pdf-- https://www.oag.ca.gov/system/files/CA%20Exhibit%20B_0.pdf;1;;;2;;2;;;;;;;2;;;;;
011364;2;Upper Connecticut Valley Hospital;2016;;;;2016-12-23;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/upper-connecticut-valley-hospital-20161223.pdf;;;;;;;;;;1;;;;;;;;
011365;1, 2;Upper Skagit Indian Tribe;2012;2012-10-26;;2012-11-29;2012-12-21;139000;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;https://www.doj.nh.gov/consumer/security-breaches/documents/upper-skagit-casino-20121221.pdf, https://www.oag.ca.gov/system/files/Multi-State_Skagit_1Leaf_Proofs%20%282%29.pdf%20-%20Adobe%20Acrobat%20Pro_0.pdf;1;;;;;;;;;1;;;1;;;;;
011366;2;Upright Law LLC;2019;;;;2019-01-24, 2019-01-31;13003;1;0;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/upright-law-20190124.pdf;;;;;;1;;;;1;;;;;;;;
011367;2, 1;Upromise Investment Advisors LLC;2011;;;2011-05-13;2011-07-28;;;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;https://www.doj.nh.gov/consumer/security-breaches/documents/upromise-20110728.pdf;;;;;;;;;;1;;;1;;;;;
011368;2, 1;UPS Store Inc;2007;;;2007-02-22;2007-06-08, 2007-06-21;21902;;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;https://www.doj.nh.gov/consumer/security-breaches/documents/ups-20070608.pdf;;;;;;;;;;1;;;1;;;;;
011369;2;UPS Store Inc;2012;;;2012-06-29;2012-07-05, 2012-07-10;358;1;;;1;RELEASE/ DISPLAY OF INFO, Electronic;;;;;;;;;1;;;;;1;;;;;
